,participant,block_label,trial_block,f_cor,f_inc,cor_option,inc_option,times_seen,rt,accuracy,feedback_type
4094,18,1,26,55,37,3,1,17,1.833735822290692,0,0
4095,18,1,27,60,41,4,2,9,1.5592017167709855,1,0
4096,18,1,28,52,39,4,2,10,2.0731061031438003,1,0
4097,18,1,29,48,33,2,1,13,2.030594053221648,1,0
4098,18,1,30,56,49,4,3,16,2.594458725454388,1,0
4099,18,1,31,50,52,4,3,17,2.328650808089151,1,0
4100,18,1,32,41,30,2,1,14,1.833449443574864,1,0
4101,18,1,33,50,47,4,3,18,3.0311108319765485,1,0
4102,18,1,34,44,34,4,2,14,1.0503381419239304,1,0
4103,18,1,35,53,39,3,1,21,1.1847292901929904,0,0
4104,18,1,36,56,42,4,2,15,0.7887822146185499,0,0
4105,18,1,37,40,29,2,1,17,0.8529037402277027,0,0
4106,18,1,38,61,54,4,3,21,1.4453796600118949,1,0
4107,18,1,39,48,47,4,3,22,1.4473221883436054,1,0
4108,18,1,40,40,38,2,1,18,1.3610976189611392,1,0
4109,18,1,41,50,40,3,1,24,1.1850716475855734,0,0
4110,18,1,42,35,33,2,1,19,1.305071156066333,1,0
4111,18,1,43,51,48,4,3,23,1.560470111653558,0,0
4112,18,1,44,44,37,2,1,20,1.2399771716227406,1,0
4113,18,1,45,44,30,2,1,21,1.1809206922098383,1,0
4114,18,1,46,58,37,4,2,20,1.4105530727356383,1,0
4115,18,1,47,59,50,4,3,25,1.4844660880153242,0,0
4116,18,1,48,52,40,4,2,21,1.3353371878965845,0,0
4117,18,1,49,62,41,4,2,22,1.4991150931818993,0,0
4118,18,1,50,38,34,2,1,24,1.1275545817698005,0,0
4119,18,1,51,49,51,4,3,27,1.370740969940016,0,0
4120,18,1,52,46,43,3,1,28,1.2303717086506367,1,0
4121,18,1,53,58,50,4,2,24,1.0835966436006856,1,0
4122,18,1,54,43,34,2,1,26,1.0317965707599797,1,0
4123,18,1,55,53,42,3,1,30,1.158614213736655,0,0
4124,18,1,56,37,35,2,1,27,1.1412707227773349,1,0
4125,18,1,57,36,39,2,1,28,1.014035970394616,1,0
4126,18,1,58,49,40,4,2,27,1.02832998883423,0,0
4127,18,1,59,45,34,3,1,32,1.6959238307699709,1,0
4128,18,1,60,53,51,4,3,30,1.877075605687424,1,0
4129,18,1,61,55,42,4,2,28,1.359540456029208,1,0
4130,18,1,62,36,38,2,1,31,1.8020269742119128,1,0
4131,18,1,63,54,44,4,3,32,1.1423889309680817,0,0
4132,18,1,64,54,53,4,3,33,0.8630273472899717,1,0
4133,18,1,65,48,36,3,1,35,0.9192534902194892,0,0
4134,18,1,66,47,45,4,2,31,0.9143799320536344,1,0
4135,18,1,67,38,38,2,1,33,1.03106099730212,1,0
4136,18,1,68,57,32,4,2,32,1.2227295953471184,0,0
4137,18,1,69,43,39,2,1,34,0.9796473138594592,1,0
4138,18,1,70,52,33,4,2,34,1.1306166836257034,1,0
4139,18,1,71,56,42,4,2,35,1.0164215494696691,0,0
4140,18,1,72,45,35,2,1,36,0.8959858169164363,0,0
4141,18,1,73,64,34,4,2,36,1.0204912674980733,0,0
4142,18,1,74,52,42,3,1,37,1.3165710193625273,0,0
4143,18,1,75,48,39,4,2,37,1.3427140851563308,0,0
4144,18,1,76,46,32,2,1,39,1.8170306247739063,1,0
4145,18,1,77,46,49,4,3,38,1.1129007979343442,0,0
4146,18,1,78,60,51,4,3,39,1.4110777021578542,1,0
4147,18,2,1,39,33,2,1,1,1.4907428677524877,1,0
4148,18,2,2,53,53,4,3,1,1.85635427948364,1,0
4149,18,2,3,54,45,4,2,2,1.2207314296720142,0,0
4150,18,2,4,56,42,4,3,2,0.9151970841940056,1,0
4151,18,2,5,46,36,2,1,2,1.1472184571248365,0,0
4152,18,2,6,43,34,3,1,3,0.8746156159340899,1,0
4153,18,2,7,55,40,3,1,4,0.8799131101714011,1,0
4154,18,2,8,48,50,4,3,4,1.8506953131854968,0,0
4155,18,2,9,62,38,4,2,4,1.1507669590628211,1,0
4156,18,2,10,48,46,3,1,5,1.2774593326867034,1,0
4157,18,2,11,49,34,3,1,6,1.7793484423418704,1,0
4158,18,2,12,52,42,4,2,5,1.5214055289870885,1,0
4159,18,2,13,36,28,2,1,6,1.4772974041261475,0,0
4160,18,2,14,56,39,3,1,8,1.4992304638672067,1,0
4161,18,2,15,54,30,3,1,9,1.266550317490328,1,0
4162,18,2,16,53,46,4,3,8,1.1263073495556457,0,0
4163,18,2,17,47,39,3,1,10,2.5669138034209027,0,0
4164,18,2,18,55,43,4,2,7,1.402153881968843,1,0
4165,18,2,19,50,38,4,2,8,1.6365997459797654,1,0
4166,18,2,20,57,52,4,3,11,1.797866120168692,1,0
4167,18,2,21,54,43,4,2,10,1.0290218716199888,1,0
4168,18,2,22,35,36,2,1,10,1.2014358530450409,0,0
4169,18,2,23,35,35,2,1,11,1.3033231877670914,0,0
4170,18,2,24,46,38,2,1,12,1.0724186576917418,0,0
4171,18,2,25,51,35,3,1,13,1.034046981811116,0,0
4172,18,2,26,57,37,4,2,12,1.201824631778436,0,0
4173,18,2,27,54,50,4,3,13,1.4772960387927014,0,0
4174,18,2,28,51,33,3,1,15,1.1721446693791222,1,0
4175,18,2,29,45,44,3,1,16,1.2083570702252473,0,0
4176,18,2,30,53,52,4,3,15,1.1634638785635616,1,0
4177,18,2,31,48,49,4,3,16,1.050528947289422,0,0
4178,18,2,32,56,46,4,3,17,1.019028312581213,0,0
4179,18,2,33,42,39,2,1,15,0.9256285739738814,0,0
4180,18,2,34,60,55,4,3,18,0.8593918053375091,0,0
4181,18,2,35,49,34,3,1,19,0.9877829952474712,0,0
4182,18,2,36,58,26,3,1,20,1.0315026827083784,1,0
4183,18,2,37,49,53,4,3,20,1.0366854889271049,1,0
4184,18,2,38,49,48,4,3,21,0.9876597738930286,0,0
4185,18,2,39,40,41,2,1,17,1.0403882735608931,0,0
4186,18,2,40,38,41,2,1,18,0.8915935388322396,0,0
4187,18,2,41,61,44,4,3,22,1.0585482339920418,1,0
4188,18,2,42,46,41,4,2,19,0.9902313796646922,1,0
4189,18,2,43,60,34,4,2,20,1.036732251603098,1,0
4190,18,2,44,39,33,2,1,20,1.1397705625204253,0,0
4191,18,2,45,52,51,4,3,24,0.8373269909043302,1,0
4192,18,2,46,58,40,4,3,25,1.0110015165446384,0,0
4193,18,2,47,50,37,3,1,25,1.1697266636347194,1,0
4194,18,2,48,50,35,3,1,26,1.233202386465564,0,0
4195,18,2,49,44,47,4,2,22,1.0552485640964733,1,0
4196,18,2,50,44,42,2,1,23,1.16890985282771,0,0
4197,18,2,51,37,31,2,1,24,1.1387062850062648,1,0
4198,18,2,52,37,42,2,1,25,0.945562785376751,0,0
4199,18,2,53,58,57,4,3,28,1.2325982263628248,1,0
4200,18,2,54,47,50,4,2,25,1.1172869320180323,1,0
4201,18,2,55,44,29,3,1,29,1.143366509801126,0,0
4202,18,2,56,32,38,2,1,27,0.7914009243977489,1,0
4203,18,2,57,54,32,3,1,31,1.154458479693858,0,0
4204,18,2,58,55,42,4,2,27,0.8046354439902643,1,0
4205,18,2,59,51,44,4,2,28,1.2932739913849218,1,0
4206,18,2,60,40,36,2,1,29,1.5125499754740304,1,0
4207,18,2,61,56,30,4,2,29,1.0260536364476138,1,0
4208,18,2,62,57,60,4,3,32,1.1810357215636031,1,0
4209,18,2,63,50,41,4,2,31,1.213171236380731,1,0
4210,18,2,64,59,41,4,2,32,1.2539885660135042,1,0
4211,18,2,65,47,43,3,1,33,1.7322949516437802,0,0
4212,18,2,66,52,52,4,3,34,1.039714140109936,1,0
4213,18,2,67,59,45,4,3,35,1.3132252694576891,1,0
4214,18,2,68,51,33,4,2,34,1.1671328711909157,1,0
4215,18,2,69,48,30,2,1,33,1.244429865715574,0,0
4216,18,2,70,34,37,2,1,34,0.928390643779494,1,0
4217,18,2,71,54,47,4,3,37,1.1882204481225926,0,0
4218,18,2,72,36,38,2,1,35,0.8171398514568864,1,0
4219,18,2,73,64,43,4,2,37,0.8879839382152568,1,0
4220,18,2,74,51,40,4,2,38,0.9672200477398292,1,0
4221,18,2,75,56,31,3,1,37,1.1897892163924553,0,0
4222,18,2,76,53,37,3,1,38,0.9771132547612068,0,0
4223,18,2,77,40,36,2,1,38,0.8824270306013204,1,0
4224,18,2,78,48,40,3,1,39,0.9304980361393972,0,0
4225,18,2,79,55,45,4,2,39,0.974197926263514,1,0
4226,18,2,80,39,32,2,1,40,1.0162949147816107,0,0
4227,18,3,1,44,55,4,3,1,0.9408452165698692,0,0
4228,18,3,2,56,40,4,3,2,0.964416676593828,1,0
4229,18,3,3,60,41,4,2,2,1.0037884593130002,1,0
4230,18,3,4,34,32,2,1,1,0.9452982519978832,0,0
4231,18,3,5,40,36,2,1,2,1.1346311056440754,1,0
4232,18,3,6,53,52,4,3,3,1.0871304682041227,0,0
4233,18,3,7,54,41,4,2,4,1.25029568005084,1,0
4234,18,3,8,49,47,4,2,5,1.2746767828775774,1,0
4235,18,3,9,48,36,3,1,3,2.056687967009566,1,0
4236,18,3,10,42,42,3,1,4,1.6530434821197555,0,0
4237,18,3,11,50,56,4,3,6,1.1925765448668244,1,0
4238,18,3,12,38,44,2,1,5,1.4237428776523302,0,0
4239,18,3,13,48,33,3,1,6,1.0999710890610004,1,0
4240,18,3,14,59,53,4,3,8,1.0117271913350123,0,0
4241,18,3,15,56,42,4,2,8,1.3096965648546757,1,0
4242,18,3,16,53,51,4,3,9,1.375895445486094,1,0
4243,18,3,17,44,35,3,1,8,1.9779891162434071,0,0
4244,18,3,18,48,36,4,2,9,1.0941670560714556,1,0
4245,18,3,19,43,39,3,1,9,1.628994838014478,0,0
4246,18,3,20,58,42,3,1,10,1.7583243534190842,1,0
4247,18,3,21,54,36,4,2,10,1.4429933982719376,1,0
4248,18,3,22,40,32,2,1,10,1.7125177536036065,0,0
4249,18,3,23,43,39,2,1,11,1.323529783216145,0,0
4250,18,3,24,50,34,3,1,12,1.5031220058663166,0,0
4251,18,3,25,59,51,4,3,13,1.047140530712568,1,0
4252,18,3,26,51,39,4,2,13,1.0135396716450489,1,0
4253,18,3,27,51,37,3,1,14,1.7359642856044957,1,0
4254,18,3,28,45,31,3,1,15,2.0215719290154084,0,0
4255,18,3,29,51,46,4,2,14,1.1827287351861742,1,0
4256,18,3,30,57,55,4,3,16,1.2518494296491554,1,0
4257,18,3,31,37,41,2,1,14,2.1110292669491173,1,0
4258,18,3,32,34,29,2,1,15,1.1495951615306694,0,0
4259,18,3,33,45,39,3,1,17,1.0323621601892228,0,0
4260,18,3,34,62,44,4,2,16,1.2234900861421922,1,0
4261,18,3,35,45,35,2,1,17,1.431390110956272,0,0
4262,18,3,36,48,56,4,3,18,1.229142908439826,1,0
4263,18,3,37,49,40,3,1,19,1.3101652156019554,1,0
4264,18,3,38,55,32,4,2,18,1.4236152189641869,1,0
4265,18,3,39,50,36,3,1,20,1.6247326079555933,0,0
4266,18,3,40,54,48,4,2,19,1.329965965647716,1,0
4267,18,3,41,61,37,4,2,20,1.0857784466388694,1,0
4268,18,3,42,52,45,4,2,21,1.0611280317662022,1,0
4269,18,3,43,57,47,4,3,22,1.1790307292212674,1,0
4270,18,3,44,48,30,3,1,22,1.3725831462543283,0,0
4271,18,3,45,38,37,2,1,22,1.6760063447054565,1,0
4272,18,3,46,50,54,4,3,24,1.2319329675829067,1,0
4273,18,3,47,39,26,2,1,23,1.6446190326805663,0,0
4274,18,3,48,43,38,2,1,24,1.448986529960166,1,0
4275,18,3,49,50,37,2,1,25,1.1221499088478597,1,0
4276,18,3,50,49,34,3,1,25,1.6292668807273003,1,0
4277,18,3,51,52,53,4,3,25,1.4593398543947842,1,0
4278,18,3,52,55,39,4,2,26,1.3095562768303353,1,0
4279,18,3,53,43,34,2,1,27,1.8470587472311308,1,0
4280,18,3,54,60,38,3,1,27,1.3639429741124331,1,0
4281,18,3,55,46,30,3,1,28,1.5358429074512967,1,0
4282,18,3,56,57,52,4,3,28,1.4537631494422385,1,0
4283,18,3,57,49,46,3,1,30,1.687905909402616,1,0
4284,18,3,58,47,50,4,3,29,1.5648169923952082,1,0
4285,18,3,59,52,38,4,2,28,1.648988782759261,1,0
4286,18,3,60,41,38,2,1,30,2.3134676161644165,1,0
4287,18,3,61,56,37,4,2,30,1.1322752225732984,1,0
4288,18,3,62,55,57,4,3,31,1.3723694715499732,1,0
4289,18,3,63,53,31,3,1,32,1.4958591139602504,1,0
4290,18,3,64,54,46,4,3,33,1.207494862079329,1,0
4291,18,3,65,49,44,4,2,32,1.3127241920374215,1,0
4292,18,3,66,60,50,4,3,34,2.1928257182426023,1,0
4293,18,3,67,58,35,4,2,33,1.2848164326078404,1,0
4294,18,3,68,42,28,2,1,33,1.91630163904847,1,0
4295,18,3,69,40,41,2,1,34,1.3423464690931723,1,0
4296,18,3,70,53,44,4,3,36,1.0355382673988058,1,0
4297,18,3,71,40,43,2,1,35,1.2014010370403412,1,0
4298,18,3,72,51,54,4,3,37,1.0453666210760275,1,0
4299,18,3,73,58,35,4,2,37,1.3635808193848789,1,0
4300,18,3,74,46,42,4,2,38,1.3900054852292671,1,0
4301,18,3,75,30,33,2,1,37,1.7604655377854217,1,0
4302,18,3,76,64,47,4,3,39,1.570322017336366,0,0
4303,18,3,77,33,36,2,1,38,1.2169166876865347,1,0
4304,18,3,78,46,33,2,1,39,1.201145719662236,0,0
4305,18,3,79,52,40,3,1,39,1.1941497504685683,1,0
4306,18,3,80,47,35,3,1,40,1.131316075745417,1,0
4307,19,1,1,44,55,4,3,1,2.6305687262838537,0,0
4308,19,1,2,40,31,2,1,1,1.821375116181116,1,0
4309,19,1,3,58,49,4,3,2,0.7816937440757101,0,0
4310,19,1,4,38,37,2,1,2,0.8713149220384366,0,0
4311,19,1,5,55,47,4,3,3,0.7329216397520213,1,0
4312,19,1,6,44,34,2,1,3,0.7188610933526434,0,0
4313,19,1,7,50,54,4,3,4,0.6363539859376033,1,0
4314,19,1,8,57,43,3,1,4,0.7982559229021717,1,0
4315,19,1,9,35,41,2,1,4,0.7082790755466704,1,0
4316,19,1,10,56,47,4,2,5,0.7855306727306015,0,0
4317,19,1,11,52,48,4,3,6,0.7007625729302163,0,0
4318,19,1,12,60,58,4,3,7,0.6512798124849724,0,0
4319,19,1,13,47,30,3,1,7,0.7027392346008128,0,0
4320,19,1,14,54,48,4,3,8,0.4958655992941203,1,0
4321,19,1,15,32,36,2,1,6,0.7070004406614316,0,0
4322,19,1,16,57,45,4,2,8,0.6258730028157515,1,0
4323,19,1,17,55,42,3,1,9,0.7422461853439017,1,0
4324,19,1,18,47,50,4,3,10,0.6510139137735678,1,0
4325,19,1,19,30,37,2,1,8,0.6851875302718327,0,0
4326,19,1,20,56,56,4,3,11,0.6861255144322058,1,0
4327,19,1,21,53,47,4,3,12,0.7020200451452183,0,0
4328,19,1,22,57,37,4,2,11,0.4552418056946408,0,0
4329,19,1,23,50,42,4,2,12,0.8868531006901321,1,0
4330,19,1,24,55,51,4,3,14,1.6712635172289083,1,0
4331,19,1,25,54,40,4,2,13,1.101678780019938,1,0
4332,19,1,26,52,32,3,1,12,1.4902687556723322,1,0
4333,19,1,27,61,41,4,2,14,1.725222523771663,1,0
4334,19,1,28,46,45,4,3,17,1.207507491414617,1,0
4335,19,1,29,54,41,4,2,16,1.1670594845118103,1,0
4336,19,1,30,38,33,2,1,12,2.0893784899208185,0,0
4337,19,1,31,49,46,3,1,14,1.1060550154334123,1,0
4338,19,1,32,44,33,2,1,14,1.6526953220600262,1,0
4339,19,1,33,49,39,4,2,18,1.5436761674536683,1,0
4340,19,1,34,53,39,3,1,16,2.505503488939212,1,0
4341,19,1,35,56,37,4,2,19,1.728543356337468,1,0
4342,19,1,36,41,36,2,1,16,2.165999302997079,1,0
4343,19,1,37,53,54,4,3,20,1.4008315564087752,1,0
4344,19,1,38,42,29,3,1,18,1.2990554963716932,1,0
4345,19,1,39,48,38,4,2,21,1.6410978374142358,1,0
4346,19,1,40,53,30,3,1,19,1.7987412989859877,1,0
4347,19,1,41,62,43,4,2,22,1.8077736631930748,1,0
4348,19,1,42,46,39,3,1,20,2.6934720330191344,1,0
4349,19,1,43,57,36,4,2,23,1.4746923476814118,1,0
4350,19,1,44,50,38,3,1,21,1.6021708121043048,1,0
4351,19,1,45,52,46,4,2,24,1.6322948492452267,1,0
4352,19,1,46,64,45,4,2,25,1.8254120662040805,1,0
4353,19,1,47,44,35,3,1,22,2.885905217861364,1,0
4354,19,1,48,50,35,3,1,23,2.534614107241396,1,0
4355,19,1,49,60,42,3,1,24,1.6215650340809589,1,0
4356,19,1,50,51,33,4,2,26,1.6212172153536812,1,0
4357,19,1,51,34,32,2,1,24,1.7434312948789743,0,0
4358,19,1,52,54,49,4,3,28,1.6882742081324975,0,0
4359,19,1,53,48,38,2,1,25,1.5310905226397151,0,0
4360,19,1,54,48,51,4,3,29,3.2184332319457103,1,0
4361,19,1,55,40,33,2,1,26,2.1189451296331754,0,0
4362,19,1,56,46,36,3,1,27,2.1523599620022646,0,0
4363,19,1,57,56,34,3,1,28,1.5933019465901452,0,0
4364,19,1,58,51,34,4,2,29,2.1268306136453248,0,0
4365,19,1,59,43,41,2,1,28,2.0323157388484105,1,0
4366,19,1,60,59,40,4,3,31,2.688511434839711,0,0
4367,19,1,61,36,36,2,1,29,2.1866458771874018,0,0
4368,19,1,62,55,50,4,2,32,1.6194392097177115,0,0
4369,19,1,63,39,37,2,1,31,2.3274407812168647,1,0
4370,19,1,64,40,39,2,1,32,1.33219384869426,1,0
4371,19,1,65,53,53,4,3,33,1.7330370104382382,1,0
4372,19,1,66,52,44,4,3,34,1.3089374393921391,1,0
4373,19,1,67,60,51,4,3,35,1.1776831449915337,1,0
4374,19,1,68,58,46,4,2,35,1.2176092531390168,1,0
4375,19,1,69,50,26,3,1,33,3.2103013052255847,0,0
4376,19,1,70,51,43,4,2,36,1.5122485780902934,1,0
4377,19,1,71,39,38,2,1,34,2.545641906455785,1,0
4378,19,1,72,45,28,3,1,35,2.5652515098026925,0,0
4379,19,1,73,59,43,4,3,38,1.5524207876133005,0,0
4380,19,1,74,37,40,2,1,36,1.7353201894948145,1,0
4381,19,1,75,42,35,2,1,37,2.7277681882051183,1,0
4382,19,1,76,52,44,3,1,37,2.0557588575165937,1,0
4383,19,1,77,49,42,4,2,39,2.102944785569889,1,0
4384,19,1,78,52,31,3,1,38,2.1525767087068743,1,0
4385,19,1,79,35,34,2,1,39,1.8269818584713,1,0
4386,19,1,80,48,40,3,1,40,1.7996547071415991,1,0
4387,19,2,1,54,38,4,2,1,0.9839105679202476,0,0
4388,19,2,2,44,34,3,1,1,1.1420598855784192,0,0
4389,19,2,3,52,35,3,1,2,1.015533058651272,1,0
4390,19,2,4,47,48,4,3,2,1.3755691307633242,0,0
4391,19,2,5,42,36,2,1,2,1.2853639313689198,1,0
4392,19,2,6,45,35,2,1,3,1.1951269879682511,1,0
4393,19,2,7,56,38,4,2,3,1.4076356962359569,0,0
4394,19,2,8,47,37,3,1,4,1.5164869148138678,1,0
4395,19,2,9,49,43,4,2,4,1.276881113921263,1,0
4396,19,2,10,32,34,2,1,6,1.9496383060713924,0,0
4397,19,2,11,58,55,4,3,5,1.4516004610732125,1,0
4398,19,2,12,30,41,2,1,7,1.9413224006520973,1,0
4399,19,2,13,51,49,4,3,6,1.2099616785008038,1,0
4400,19,2,14,57,50,4,2,7,1.2717228837072978,1,0
4401,19,2,15,39,37,2,1,8,1.6794422066250263,1,0
4402,19,2,16,53,32,3,1,8,1.349522662319032,1,0
4403,19,2,17,48,44,4,2,9,1.570482785362401,1,0
4404,19,2,18,51,41,4,2,10,1.1294510300931506,1,0
4405,19,2,19,55,35,4,2,11,1.1202295671864704,1,0
4406,19,2,20,43,36,3,1,9,2.71248566826398,1,0
4407,19,2,21,48,39,2,1,12,2.171665095964272,0,0
4408,19,2,22,54,52,4,3,10,1.194291745158807,1,0
4409,19,2,23,46,52,4,3,11,2.365835667769716,1,0
4410,19,2,24,60,33,4,2,13,1.7544396380908438,1,0
4411,19,2,25,53,40,4,2,14,1.3605583122025564,1,0
4412,19,2,26,48,48,4,3,13,1.4336876260167628,1,0
4413,19,2,27,54,26,3,1,12,1.4426066675378024,1,0
4414,19,2,28,37,43,2,1,14,1.4097396752622444,1,0
4415,19,2,29,39,39,2,1,15,1.4606270226131528,0,0
4416,19,2,30,60,47,4,3,14,1.8218355749268085,1,0
4417,19,2,31,54,43,4,2,17,2.6058299060614445,1,0
4418,19,2,32,57,51,4,3,16,1.1552271624914283,1,0
4419,19,2,33,36,28,2,1,17,2.0692292384819666,0,0
4420,19,2,34,42,38,2,1,18,2.0088855908497862,1,0
4421,19,2,35,45,31,3,1,16,1.86447016353668,1,0
4422,19,2,36,36,31,2,1,19,1.0590561380786312,1,0
4423,19,2,37,53,42,4,3,17,1.6517290072279138,1,0
4424,19,2,38,55,46,4,2,21,1.3333612088936206,1,0
4425,19,2,39,49,51,4,3,19,1.2402181529978409,1,0
4426,19,2,40,59,54,4,3,20,1.7799887837845745,1,0
4427,19,2,41,40,40,3,1,19,1.4327240418515432,1,0
4428,19,2,42,50,29,3,1,20,1.3055947614884644,1,0
4429,19,2,43,58,47,4,3,22,2.153836228922046,1,0
4430,19,2,44,52,34,4,2,23,1.1194530337206745,1,0
4431,19,2,45,44,42,3,1,21,1.3609788349403968,1,0
4432,19,2,46,62,42,4,2,24,1.180066676064598,1,0
4433,19,2,47,40,39,2,1,23,1.2812682720023076,1,0
4434,19,2,48,50,32,3,1,23,1.2435362548967532,1,0
4435,19,2,49,50,55,4,3,25,1.1403368346182106,0,0
4436,19,2,50,45,35,2,1,25,1.1621971903477972,1,0
4437,19,2,51,55,45,4,3,26,1.0694466678523895,0,0
4438,19,2,52,51,46,3,1,25,1.1571495521538964,1,0
4439,19,2,53,49,33,3,1,26,1.1141190168100366,1,0
4440,19,2,54,46,40,2,1,27,1.3906465093368752,1,0
4441,19,2,55,51,53,4,3,28,1.175311901920395,1,0
4442,19,2,56,34,33,2,1,28,1.49554576990613,1,0
4443,19,2,57,48,38,3,1,29,0.9916021745675608,1,0
4444,19,2,58,53,43,4,2,29,1.340985914194789,1,0
4445,19,2,59,64,37,4,2,30,1.1339556068624006,1,0
4446,19,2,60,50,41,4,2,31,1.4257236353232656,1,0
4447,19,2,61,50,34,3,1,30,1.081905677978284,1,0
4448,19,2,62,61,53,4,3,31,1.449451426039559,1,0
4449,19,2,63,59,57,4,3,32,1.071042060124455,1,0
4450,19,2,64,40,36,2,1,31,1.2126636736275032,1,0
4451,19,2,65,54,46,4,3,33,1.4543929095498245,1,0
4452,19,2,66,50,30,3,1,33,1.7526066777782034,1,0
4453,19,2,67,40,38,2,1,33,1.2176222238076662,1,0
4454,19,2,68,56,39,4,2,34,1.4857757842391948,1,0
4455,19,2,69,58,41,3,1,34,1.3002757632466455,1,0
4456,19,2,70,60,30,3,1,35,1.0769160664594892,1,0
4457,19,2,71,52,47,4,2,35,1.1125164565364685,1,0
4458,19,2,72,56,37,4,2,36,0.9935672309020448,1,0
4459,19,2,73,52,49,4,3,37,1.157657797572938,1,0
4460,19,2,74,38,33,2,1,36,1.0089029988530456,1,0
4461,19,2,75,46,42,3,1,37,1.0213128569712353,1,0
4462,19,2,76,41,37,2,1,38,1.5989824168927953,1,0
4463,19,2,77,44,44,4,2,39,1.0846162064408418,1,0
4464,19,2,78,57,56,4,3,39,1.2879744491474412,1,0
4465,19,2,79,35,36,2,1,39,1.2802934238370651,1,0
4466,19,3,1,49,35,4,2,1,2.92617129406608,0,0
4467,19,3,2,59,42,4,2,2,1.258673708146489,1,0
4468,19,3,3,51,41,3,1,1,2.381704598476972,1,0
4469,19,3,4,53,40,4,2,3,1.358482663848008,1,0
4470,19,3,5,57,44,4,2,4,1.4777943855433475,1,0
4471,19,3,6,45,29,3,1,2,1.6104737468540409,1,0
4472,19,3,7,55,43,4,2,5,1.7437340575970666,1,0
4473,19,3,8,54,60,4,3,4,1.5493276244187657,0,0
4474,19,3,9,35,40,2,1,4,2.5105446417992425,0,0
4475,19,3,10,49,31,3,1,4,1.2215154724717647,1,0
4476,19,3,11,56,46,4,2,7,1.988186109983872,1,0
4477,19,3,12,44,55,4,3,6,1.6471336357772088,0,0
4478,19,3,13,47,30,3,1,5,1.4827256290518562,1,0
4479,19,3,14,56,48,4,3,8,2.1765594754660924,0,0
4480,19,3,15,36,38,2,1,7,2.5459450105081487,0,0
4481,19,3,16,46,53,4,3,9,2.157100400145282,0,0
4482,19,3,17,48,45,4,2,10,1.9587856996322444,1,0
4483,19,3,18,32,34,2,1,8,1.931289588274012,0,0
4484,19,3,19,57,39,3,1,8,1.3145397443486218,1,0
4485,19,3,20,57,45,4,3,11,2.24415952966956,0,0
4486,19,3,21,49,41,4,2,12,1.5578230712017105,1,0
4487,19,3,22,47,35,3,1,10,1.1225933009227451,1,0
4488,19,3,23,38,46,2,1,11,1.5001698133619357,0,0
4489,19,3,24,46,33,2,1,12,1.0951992482468995,0,0
4490,19,3,25,55,56,4,3,13,2.9915007985491684,1,0
4491,19,3,26,39,37,2,1,13,1.4172015645353897,1,0
4492,19,3,27,56,49,4,3,14,2.0466882639684627,0,0
4493,19,3,28,54,42,3,1,13,1.2141327725448718,1,0
4494,19,3,29,50,58,4,3,15,1.4072643255067303,1,0
4495,19,3,30,48,40,4,2,16,1.7712035449512769,1,0
4496,19,3,31,33,31,2,1,15,2.48852522470861,0,0
4497,19,3,32,54,48,4,3,17,2.55856103399492,1,0
4498,19,3,33,43,38,2,1,16,1.7644768878035393,0,0
4499,19,3,34,52,37,4,2,18,1.6212110713531729,1,0
4500,19,3,35,59,48,4,2,19,1.5292507356589342,1,0
4501,19,3,36,46,36,3,1,16,3.0252661803124283,1,0
4502,19,3,37,36,37,2,1,18,2.106553020852516,1,0
4503,19,3,38,64,40,4,2,21,1.5505949953021627,1,0
4504,19,3,39,53,40,4,2,22,1.5583483832915592,1,0
4505,19,3,40,47,32,2,1,20,1.771569113014266,1,0
4506,19,3,41,51,40,3,1,18,1.9758158465392623,1,0
4507,19,3,42,49,35,3,1,19,1.6819219937142411,1,0
4508,19,3,43,54,37,4,2,23,1.3562052874585788,1,0
4509,19,3,44,54,55,4,3,22,2.6579081656163908,1,0
4510,19,3,45,52,42,4,2,25,1.4315406389823693,1,0
4511,19,3,46,58,38,4,2,26,1.2173669064304704,1,0
4512,19,3,47,60,46,4,3,24,2.100396731801084,1,0
4513,19,3,48,52,39,4,2,27,1.3436524106500656,1,0
4514,19,3,49,50,38,3,1,21,1.033343835024425,1,0
4515,19,3,50,47,26,3,1,22,1.64368275518882,1,0
4516,19,3,51,52,30,3,1,23,1.445420961351374,1,0
4517,19,3,52,41,36,2,1,26,2.4555544670811287,1,0
4518,19,3,53,50,36,3,1,25,1.4793972871502774,1,0
4519,19,3,54,51,42,4,3,27,1.4864966803625066,1,0
4520,19,3,55,55,56,4,3,28,1.645050478088706,1,0
4521,19,3,56,45,39,2,1,27,1.2165118662842358,1,0
4522,19,3,57,51,50,4,3,29,1.5011173548573424,1,0
4523,19,3,58,58,34,4,2,31,1.5121451540726412,1,0
4524,19,3,59,43,42,2,1,29,1.7239469608866784,1,0
4525,19,3,60,51,30,4,2,32,1.039205212025081,1,0
4526,19,3,61,62,48,4,3,31,2.2298255752239133,1,0
4527,19,3,62,53,35,3,1,29,1.4147821934557214,1,0
4528,19,3,63,53,44,4,3,33,1.4984252583981288,1,0
4529,19,3,64,52,39,3,1,30,1.6864197438153496,1,0
4530,19,3,65,38,28,2,1,31,2.6623410623733434,1,0
4531,19,3,66,42,36,2,1,32,1.4729696380536552,1,0
4532,19,3,67,34,33,2,1,33,1.774834649571858,1,0
